holdingId,stockId,investment,accountid
7102,56,8900,703
7103,50,8700,631
7104,89,8800,107
7105,4,8600,386
7106,83,2100,286
7107,56,4500,517
7108,71,6900,615
7109,25,2800,585
7110,100,5900,277
7111,86,100,797
7112,2,6000,925
7113,59,9300,136
7114,66,8600,769
7115,98,7700,273
7116,84,1400,310
7117,47,6400,392
7118,36,8300,363
7119,72,5200,624
7120,10,2400,991
7121,25,6900,607
7122,77,3900,880
7123,61,4000,889
7124,43,4000,779
7125,47,2300,991
7126,22,1800,15
7127,25,2800,678
7128,1,7700,162
7129,3,8900,973
7130,52,9100,663
7131,46,7500,881
7132,76,6400,871
7133,88,4200,485
7134,19,3500,856
7135,53,500,185
7136,93,6700,148
7137,61,9700,476
7138,44,5000,383
7139,61,2900,8
7140,18,3400,585
7141,14,6400,312
7142,18,5600,609
7143,1,600,627
7144,100,9200,742
7145,41,7600,514
7146,53,7700,227
7147,66,8200,345
7148,48,3200,646
7149,1,7600,986
7150,50,4800,380
7151,92,5200,27
7152,67,1600,436
7153,26,3800,789
7154,46,2200,360
7155,4,9000,446
7156,44,7600,581
7157,58,7600,414
7158,85,6900,112
7159,94,3600,637
7160,18,400,783
7161,33,2300,949
7162,74,200,632
7163,21,7600,561
7164,28,3500,784
7165,80,3600,710
7166,59,8900,804
7167,2,4900,15
7168,36,9600,226
7169,67,7600,390
7170,14,3700,736
7171,29,9100,228
7172,21,8200,75
7173,33,2600,73
7174,48,3700,888
7175,24,3400,980
7176,28,10000,947
7177,31,4100,484
7178,80,200,120
7179,8,8300,218
7180,2,1500,400
7181,77,7300,978
7182,89,4100,569
7183,57,3000,883
7184,2,2300,328
7185,91,7100,116
7186,44,3700,620
7187,7,5600,193
7188,25,3200,923
7189,69,4400,672
7190,5,600,282
7191,98,2200,37
7192,37,7400,606
7193,38,1200,569
7194,4,4900,89
7195,4,8900,244
7196,87,4900,317
7197,25,100,310
7198,95,3800,777
7199,59,7100,857
7200,2,9900,835
7201,32,2600,273
7202,96,7900,944
7203,93,7700,301
7204,93,4300,70
7205,30,3500,190
7206,94,3000,681
7207,36,9900,859
7208,84,9000,869
7209,67,8300,203
7210,21,6200,466
7211,75,6300,75
7212,11,9300,237
7213,53,6000,425
7214,44,1900,98
7215,16,2300,91
7216,23,500,591
7217,97,6100,559
7218,11,1100,486
7219,50,8100,793
7220,26,4800,789
7221,93,9100,263
7222,17,300,355
7223,14,900,695
7224,14,2200,635
7225,9,3400,263
7226,29,8500,592
7227,75,500,388
7228,9,3400,348
7229,57,1100,807
7230,2,3800,775
7231,42,1600,714
7232,62,1700,851
7233,84,7700,608
7234,93,2500,315
7235,21,1800,196
7236,27,5400,325
7237,34,7700,531
7238,9,9800,70
7239,89,3400,396
7240,59,3700,953
7241,5,1800,739
7242,51,4400,763
7243,17,4000,185
7244,35,6600,161
7245,23,1500,461
7246,73,400,287
7247,33,9400,346
7248,19,7500,144
7249,6,3300,81
7250,96,8100,124
7251,86,4700,272
7252,28,9100,544
7253,9,8900,181
7254,68,3200,153
7255,84,6100,320
7256,99,8100,950
7257,44,9200,22
7258,9,6800,94
7259,99,4100,328
7260,65,1600,69
7261,89,4700,120
7262,83,1000,257
7263,10,3800,924
7264,22,7500,242
7265,59,9100,79
7266,52,4000,128
7267,96,5900,732
7268,87,500,568
7269,71,8600,906
7270,25,2200,942
7271,29,1200,435
7272,26,4000,706
7273,63,5400,339
7274,24,7600,48
7275,56,3900,776
7276,59,6900,66
7277,81,8500,680
7278,18,3800,518
7279,61,7600,249
7280,86,7800,953
7281,73,9700,497
7282,73,4400,494
7283,56,4100,999
7284,71,9800,893
7285,94,8000,320
7286,49,2600,793
7287,32,1100,523
7288,5,9100,762
7289,59,6500,72
7290,72,1700,586
7291,20,5600,175
7292,32,7700,626
7293,76,1600,610
7294,81,9700,453
7295,86,7800,553
7296,86,9300,645
7297,88,9800,406
7298,66,3900,965
7299,72,7700,743
7300,28,4100,389
7301,46,1500,226
7302,67,7300,316
7303,47,10000,453
7304,88,7700,194
7305,5,7800,995
7306,19,500,715
7307,72,4500,614
7308,39,6800,66
7309,68,9200,31
7310,35,1700,315
7311,86,2200,668
7312,95,9100,651
7313,12,6200,604
7314,39,2500,937
7315,62,4800,1
7316,26,7600,201
7317,40,3200,506
7318,88,6600,205
7319,79,9600,199
7320,54,7200,509
7321,4,1600,542
7322,43,100,960
7323,51,7700,663
7324,88,2000,23
7325,82,1200,74
7326,8,2200,978
7327,54,2300,604
7328,50,6500,389
7329,90,3700,509
7330,9,4800,993
7331,25,9600,629
7332,32,7500,290
7333,60,6600,279
7334,13,8000,714
7335,46,9700,969
7336,50,5500,602
7337,32,8200,127
7338,87,500,471
7339,59,9300,567
7340,40,2500,881
7341,73,4400,601
7342,53,8700,948
7343,36,7200,535
7344,72,1800,912
7345,75,200,795
7346,54,8400,672
7347,73,6200,683
7348,98,3300,25
7349,23,1500,109
7350,71,2200,781
7351,35,400,65
7352,30,6000,439
7353,76,4500,139
7354,70,4700,785
7355,65,9700,311
7356,16,3500,127
7357,30,5400,764
7358,20,3900,553
7359,58,2400,261
7360,92,7900,279
7361,53,7300,426
7362,54,6000,403
7363,33,5500,587
7364,37,9600,8
7365,90,9800,386
7366,51,900,609
7367,63,2600,583
7368,55,2000,871
7369,99,6700,47
7370,92,2900,80
7371,58,7200,169
7372,29,3300,847
7373,74,9100,653
7374,8,1000,201
7375,74,9800,157
7376,61,7100,325
7377,77,4400,544
7378,17,500,206
7379,89,9400,681
7380,32,4700,755
7381,21,1300,553
7382,56,5600,447
7383,25,7200,566
7384,90,200,820
7385,21,8800,509
7386,1,3700,772
7387,40,5200,148
7388,74,3500,260
7389,41,4400,726
7390,42,4600,459
7391,9,3000,823
7392,55,5500,954
7393,68,4000,389
7394,49,2900,64
7395,36,9100,133
7396,5,7200,345
7397,15,300,724
7398,40,5400,772
7399,2,6800,502
7400,69,2900,357
7401,66,2600,31
7402,43,200,415
7403,41,8900,389
7404,15,8000,522
7405,86,8800,882
7406,95,4300,639
7407,12,7100,953
7408,66,3900,803
7409,78,6700,842
7410,41,4700,172
7411,56,7200,364
7412,81,2600,690
7413,90,6500,985
7414,8,8300,226
7415,49,6500,714
7416,36,9400,13
7417,100,4200,164
7418,57,4500,22
7419,98,7300,16
7420,44,5100,291
7421,80,8900,774
7422,14,7900,214
7423,54,300,338
7424,79,7900,490
7425,59,3800,10
7426,14,9600,241
7427,59,3600,919
7428,82,1300,50
7429,77,8100,308
7430,15,5900,307
7431,48,8900,105
7432,68,4400,325
7433,35,8900,374
7434,16,1200,920
7435,71,7100,56
7436,44,8500,684
7437,55,6200,395
7438,73,7900,79
7439,64,8100,903
7440,27,2900,731
7441,5,800,331
7442,37,9800,761
7443,19,6000,568
7444,72,5900,570
7445,36,5100,159
7446,39,1800,443
7447,80,1100,872
7448,26,8800,399
7449,4,3800,514
7450,16,3700,389
7451,100,800,299
7452,76,5400,625
7453,85,6300,89
7454,51,2800,135
7455,17,2900,1000
7456,21,8300,343
7457,90,2100,783
7458,89,6600,363
7459,34,700,407
7460,52,5000,891
7461,3,600,483
7462,26,5000,140
7463,52,7300,818
7464,62,3100,515
7465,79,200,466
7466,9,7700,516
7467,70,8300,812
7468,68,6800,345
7469,58,8100,272
7470,85,8800,505
7471,62,8200,764
7472,97,1400,78
7473,70,3600,563
7474,2,6100,679
7475,71,6400,935
7476,28,500,516
7477,43,7800,573
7478,38,200,96
7479,85,5500,675
7480,50,1800,479
7481,86,4100,490
7482,47,4400,23
7483,22,9300,729
7484,87,4700,285
7485,46,5300,631
7486,85,700,589
7487,52,7300,818
7488,62,1600,882
7489,36,8200,291
7490,80,1500,398
7491,98,2200,292
7492,45,3000,720
7493,60,500,594
7494,69,3900,861
7495,53,3000,515
7496,62,9200,94
7497,35,3000,663
7498,76,1100,100
7499,74,8300,929
7500,40,2100,224
7501,13,4700,688
7502,6,6600,696
7503,44,6000,123
7504,35,3200,875
7505,44,5300,700
7506,45,9700,931
7507,67,6300,38
7508,21,3700,547
7509,2,5500,113
7510,14,4900,532
7511,79,3000,828
7512,60,1300,57
7513,46,8500,455
7514,84,6300,773
7515,97,8500,431
7516,83,5300,489
7517,89,7600,743
7518,52,8000,91
7519,59,8600,396
7520,45,2900,225
7521,95,7700,649
7522,37,3400,14
7523,54,4100,864
7524,65,2600,927
7525,14,1300,207
7526,10,8700,294
7527,86,2800,397
7528,82,7700,751
7529,67,8100,878
7530,29,400,907
7531,89,8800,843
7532,65,7500,636
7533,78,8700,778
7534,70,1900,233
7535,15,9500,735
7536,19,8300,907
7537,24,9400,501
7538,39,2400,47
7539,5,8800,315
7540,84,8700,613
7541,28,6000,308
7542,17,7900,24
7543,32,2000,862
7544,34,500,430
7545,48,9900,416
7546,39,5600,607
7547,50,4700,877
7548,80,6900,4
7549,49,5500,238
7550,70,9900,536
7551,81,6200,302
7552,32,1000,127
7553,39,4900,468
7554,89,1400,680
7555,93,3000,232
7556,55,3100,70
7557,95,1800,673
7558,66,2100,884
7559,94,8600,89
7560,69,5100,268
7561,92,800,207
7562,43,2600,546
7563,35,200,640
7564,96,1800,919
7565,17,1400,186
7566,95,7900,216
7567,17,1000,194
7568,89,2000,773
7569,95,5800,275
7570,82,100,600
7571,93,5500,880
7572,78,7600,945
7573,60,7000,6
7574,1,7700,612
7575,17,5900,837
7576,37,5500,376
7577,2,6600,174
7578,99,5400,663
7579,99,2900,866
7580,39,1100,538
7581,43,8900,887
7582,14,6100,481
7583,18,6700,502
7584,29,7000,308
7585,93,6800,856
7586,52,3200,288
7587,1,9700,425
7588,80,6400,245
7589,80,7400,557
7590,77,2500,385
7591,53,1200,370
7592,35,5000,716
7593,91,4900,997
7594,98,5800,3
7595,28,100,520
7596,33,2400,532
7597,90,2800,492
7598,24,2600,14
7599,40,6300,323
7600,25,8100,357
7601,70,4900,706
7602,79,700,882
7603,15,8500,309
7604,74,6600,822
7605,18,8900,943
7606,29,5900,882
7607,87,1500,195
7608,7,9100,462
7609,64,1200,583
7610,96,9900,792
7611,51,3200,539
7612,83,4700,799
7613,44,7700,735
7614,12,9000,899
7615,82,2900,671
7616,44,8300,32
7617,41,7100,697
7618,55,1900,843
7619,94,400,237
7620,36,8300,298
7621,8,3800,989
7622,21,5200,603
7623,84,1800,647
7624,56,400,995
7625,43,7200,829
7626,4,8600,740
7627,74,2000,350
7628,29,2400,739
7629,24,8000,455
7630,39,1100,661
7631,62,6500,379
7632,24,700,485
7633,12,6900,659
7634,83,9500,754
7635,55,7700,847
7636,27,100,590
7637,20,7700,442
7638,16,6900,55
7639,5,1400,501
7640,90,3300,162
7641,80,7300,532
7642,5,9600,357
7643,17,4800,69
7644,98,800,762
7645,94,2900,406
7646,57,6900,654
7647,72,8500,61
7648,63,7600,469
7649,9,2400,324
7650,3,4000,452
7651,87,3500,79
7652,93,2400,5
7653,28,9000,305
7654,62,1900,34
7655,26,6000,280
7656,64,2000,248
7657,77,8400,559
7658,84,2500,372
7659,25,700,486
7660,32,1400,462
7661,75,8000,679
7662,28,1700,512
7663,22,900,856
7664,44,8600,389
7665,23,4700,170
7666,31,1500,640
7667,29,7700,500
7668,93,5000,344
7669,21,3800,195
7670,32,5700,756
7671,2,4400,683
7672,57,7400,130
7673,23,8200,264
7674,73,2100,378
7675,38,5000,34
7676,68,5900,956
7677,58,7500,170
7678,17,3900,973
7679,50,4800,962
7680,53,7900,386
7681,7,6100,764
7682,44,7400,259
7683,10,2000,320
7684,10,6800,192
7685,61,8100,559
7686,100,6300,589
7687,64,6600,627
7688,38,6100,115
7689,68,9300,648
7690,38,3000,261
7691,10,6500,997
7692,34,5300,240
7693,44,6000,671
7694,84,5600,676
7695,1,2100,379
7696,86,600,790
7697,23,100,310
7698,1,6300,470
7699,98,4600,454
7700,75,7300,934
7701,63,7300,495
7702,80,2000,431
7703,52,7800,66
7704,17,8700,964
7705,39,7500,73
7706,76,2700,591
7707,32,4900,845
7708,37,9200,108
7709,68,5800,938
7710,94,10000,793
7711,99,2600,91
7712,54,5800,756
7713,3,7800,775
7714,40,3600,658
7715,66,5300,424
7716,61,1900,961
7717,57,8900,37
7718,67,9200,44
7719,70,8000,546
7720,27,4200,496
7721,6,5600,271
7722,86,6200,800
7723,45,4100,848
7724,1,2800,951
7725,85,6900,96
7726,17,1300,17
7727,10,2000,496
7728,22,2900,506
7729,57,6600,822
7730,56,200,755
7731,85,800,62
7732,27,7900,242
7733,99,6300,9
7734,41,1300,575
7735,33,2300,544
7736,26,2400,917
7737,62,7700,595
7738,78,4600,790
7739,11,8300,461
7740,14,5700,199
7741,54,7800,394
7742,27,3900,218
7743,31,600,627
7744,82,1200,952
7745,37,10000,832
7746,50,5000,844
7747,67,3000,101
7748,21,2700,656
7749,100,400,347
7750,52,8000,680
7751,53,9700,806
7752,41,7000,887
7753,65,4700,622
7754,53,8000,818
7755,56,800,280
7756,41,4700,641
7757,8,9500,431
7758,9,1000,732
7759,19,600,710
7760,73,1500,716
7761,12,2100,675
7762,96,7100,75
7763,32,9800,297
7764,61,8500,160
7765,37,4800,218
7766,40,3500,868
7767,49,2900,410
7768,62,5300,596
7769,95,8300,54
7770,80,100,876
7771,91,1900,826
7772,80,4000,927
7773,97,2000,896
7774,77,600,929
7775,18,7800,196
7776,34,8400,798
7777,21,8500,561
7778,83,4100,675
7779,73,4700,700
7780,65,8000,94
7781,5,6500,986
7782,96,4000,931
7783,79,4700,849
7784,3,6300,858
7785,35,2600,72
7786,41,5800,678
7787,46,7300,648
7788,28,2400,467
7789,8,6200,124
7790,42,400,459
7791,63,6500,405
7792,2,1200,316
7793,16,5600,901
7794,51,1200,922
7795,31,7500,912
7796,61,9500,857
7797,49,7900,91
7798,50,2200,645
7799,82,4800,454
7800,37,5900,774
7801,16,3400,654
7802,36,5500,846
7803,32,8600,925
7804,40,5500,275
7805,22,3100,822
7806,96,3300,63
7807,59,4700,716
7808,87,1100,654
7809,71,1400,248
7810,21,5300,355
7811,93,6300,792
7812,57,4800,733
7813,97,9800,245
7814,38,5800,357
7815,47,3100,802
7816,75,300,384
7817,44,6900,450
7818,65,1600,408
7819,55,1700,585
7820,56,2000,64
7821,18,7500,138
7822,95,6900,302
7823,94,2400,816
7824,27,3300,285
7825,6,5200,845
7826,3,7300,515
7827,17,6200,23
7828,39,7300,682
7829,81,8300,989
7830,41,5900,224
7831,72,9200,454
7832,74,8200,626
7833,23,3500,464
7834,24,2500,678
7835,33,10000,683
7836,17,500,749
7837,67,1400,688
7838,67,8900,566
7839,85,2300,453
7840,81,2300,352
7841,71,1200,5
7842,43,9300,221
7843,75,700,583
7844,1,300,360
7845,22,7500,80
7846,58,9400,59
7847,81,4800,70
7848,24,7400,925
7849,22,7500,770
7850,12,800,124
7851,89,8600,80
7852,59,300,644
7853,31,2700,118
7854,37,4000,203
7855,73,6900,197
7856,39,5700,564
7857,6,600,562
7858,55,6400,796
7859,6,1500,961
7860,66,800,549
7861,21,1800,988
7862,13,7400,434
7863,84,3400,319
7864,55,3900,722
7865,88,1500,572
7866,6,8600,924
7867,25,1100,502
7868,1,1900,283
7869,45,3300,427
7870,4,4600,803
7871,9,7400,524
7872,13,9000,217
7873,56,5800,138
7874,72,7100,111
7875,47,2800,329
7876,2,4800,132
7877,84,800,62
7878,59,6300,858
7879,15,400,381
7880,5,4000,18
7881,91,5900,646
7882,77,5900,994
7883,45,9500,819
7884,15,5000,780
7885,34,5500,686
7886,21,2500,338
7887,100,4900,712
7888,85,8500,629
7889,58,5700,619
7890,11,2000,934
7891,81,8600,18
7892,38,7000,369
7893,25,5000,632
7894,87,7300,5
7895,42,8100,836
7896,77,600,131
7897,22,8700,191
7898,10,5600,553
7899,72,3300,424
7900,20,6700,106
7901,43,2900,432
7902,39,9100,112
7903,84,9400,721
7904,34,1900,326
7905,59,1000,164
7906,11,700,19
7907,90,4700,272
7908,17,8500,497
7909,59,9000,926
7910,44,8400,426
7911,1,5100,817
7912,92,8000,914
7913,61,8900,652
7914,66,6500,250
7915,59,9500,169
7916,75,1000,50
7917,84,5400,333
7918,56,6300,581
7919,10,5300,842
7920,89,3900,311
7921,51,500,903
7922,88,900,500
7923,73,6700,957
7924,75,8900,724
7925,47,9900,986
7926,11,1400,638
7927,64,2900,754
7928,81,9500,993
7929,39,1100,283
7930,100,7600,871
7931,34,1600,886
7932,72,4900,76
7933,59,3100,65
7934,75,7100,521
7935,88,7500,235
7936,18,1200,255
7937,66,3900,792
7938,18,2900,800
7939,22,9300,277
7940,77,3700,443
7941,50,7200,994
7942,100,8400,550
7943,93,7700,619
7944,77,500,866
7945,51,8800,535
7946,24,8000,139
7947,58,1000,460
7948,91,5700,396
7949,92,3800,838
7950,61,1500,693
7951,69,6900,344
7952,16,9100,485
7953,91,5200,315
7954,75,3000,607
7955,55,6300,115
7956,75,9800,623
7957,10,6700,244
7958,92,200,945
7959,56,3600,610
7960,76,7900,434
7961,37,4400,740
7962,83,2700,289
7963,20,7700,559
7964,28,6900,370
7965,45,6800,479
7966,21,5800,650
7967,1,6400,157
7968,49,6000,892
7969,23,1500,132
7970,48,8600,251
7971,31,7800,169
7972,5,4200,571
7973,29,7100,737
7974,33,5100,531
7975,6,4700,174
7976,81,6100,41
7977,71,9300,597
7978,97,5400,223
7979,61,4600,161
7980,93,4600,987
7981,24,5700,392
7982,61,3000,13
7983,2,3000,263
7984,5,9700,983
7985,22,3000,88
7986,93,8300,678
7987,7,8600,850
7988,17,7600,62
7989,39,3000,788
7990,95,100,787
7991,32,3700,751
7992,79,10000,723
7993,90,2300,738
7994,58,9900,903
7995,6,4000,827
7996,21,4800,868
7997,95,5800,14
7998,15,1100,254
7999,51,8600,151
8000,12,2800,433
8001,42,8600,724
8002,26,500,501
8003,94,6600,179
8004,14,5600,825
8005,14,9200,629
8006,89,100,373
8007,11,6200,651
8008,84,100,154
8009,85,3900,741
8010,89,5900,707
8011,84,8500,170
8012,13,5800,366
8013,5,8000,616
8014,46,200,65
8015,9,8300,50
8016,13,1900,217
8017,93,3800,830
8018,97,8100,334
8019,11,8800,191
8020,7,700,579
8021,64,5600,807
8022,30,4900,234
8023,14,4600,623
8024,52,3100,562
8025,43,4700,853
8026,7,9900,825
8027,51,1000,331
8028,57,6200,652
8029,24,500,173
8030,64,3200,168
8031,47,1800,215
8032,14,5700,592
8033,64,6900,702
8034,70,2800,403
8035,58,10000,530
8036,19,3500,674
8037,78,9300,744
8038,84,2200,496
8039,94,1300,124
8040,22,9400,283
8041,72,7600,763
8042,88,4700,729
8043,37,6400,184
8044,37,3300,398
8045,76,9600,74
8046,10,8100,616
8047,80,4700,575
8048,99,1400,211
8049,67,4300,924
8050,98,9300,445
8051,74,2700,352
8052,81,6500,708
8053,86,5300,687
8054,63,6500,934
8055,32,1400,854
8056,85,5000,982
8057,72,400,103
8058,94,7700,873
8059,60,8100,398
8060,92,900,217
8061,85,3000,655
8062,94,2000,897
8063,37,3200,24
8064,44,9600,803
8065,99,2100,497
8066,2,6200,496
8067,18,6200,59
8068,2,3800,786
8069,38,5300,441
8070,12,4000,451
8071,49,1300,527
8072,17,7000,452
8073,60,2200,510
8074,21,4300,933
8075,52,5100,834
8076,32,6100,338
8077,85,3300,652
8078,85,600,546
8079,28,6800,562
8080,99,9800,610
8081,72,9400,624
8082,49,6500,582
8083,36,4700,375
8084,1,5500,157
8085,75,3200,805
8086,67,5600,333
8087,70,6200,137
8088,7,3800,384
8089,63,7000,46
8090,95,9900,798
8091,3,6800,45
8092,99,2100,611
8093,49,4900,428
8094,23,4200,304
8095,33,2100,894
8096,90,1400,866
8097,49,7200,901
8098,18,3600,217
8099,89,2500,522
8100,48,9300,287
8101,75,7900,399
8102,73,9900,303
8103,8,6600,744
8104,80,5100,243
8105,61,3200,596
8106,100,8600,76
8107,38,6400,155
8108,73,600,250
8109,19,3900,928
8110,88,8000,736
8111,25,7500,191
8112,54,7500,422
8113,79,9100,181
8114,73,5500,686
8115,62,6600,717
8116,69,3000,568
8117,19,8600,698
8118,2,3300,850
8119,85,500,281
8120,6,8300,600
8121,89,6800,597
8122,68,3300,209
8123,84,8300,553
8124,29,9000,356
8125,36,2500,667
8126,52,6400,574
8127,81,8600,319
8128,84,8300,862
8129,65,1000,742
8130,86,7900,251
8131,60,3700,370
8132,52,6000,273
8133,5,4200,540
8134,6,9000,352
8135,76,3700,720
8136,18,2200,652
8137,77,7600,363
8138,83,2100,738
8139,67,3000,597
8140,98,7400,246
8141,30,9300,195
8142,59,9300,164
8143,49,7700,42
8144,80,5200,294
8145,66,8600,78
8146,82,500,15
8147,84,5100,905
8148,39,9200,133
8149,65,3600,321
8150,80,4100,865
8151,68,7000,984
8152,32,3100,856
8153,69,7800,24
8154,9,2600,742
8155,53,1600,97
8156,38,8200,141
8157,77,3200,990
8158,83,1700,146
8159,98,3300,62
8160,5,8700,732
8161,1,4500,222
8162,56,3800,136
8163,21,9600,752
8164,6,7800,611
8165,73,800,367
8166,98,2300,185
8167,92,1400,555
8168,11,300,190
8169,34,6700,643
8170,75,6300,546
8171,56,4300,978
8172,61,1400,789
8173,98,1800,98
8174,45,800,499
8175,43,9600,864
8176,83,4000,970
8177,36,7800,765
8178,4,8600,450
8179,17,5300,263
8180,47,1200,804
8181,16,4200,952
8182,66,700,293
8183,58,5700,734
8184,20,1200,53
8185,2,3800,772
8186,42,1600,905
8187,37,4400,142
8188,95,7900,829
8189,44,4300,151
8190,20,200,955
8191,70,9900,73
8192,10,6300,618
8193,55,900,645
8194,29,1100,775
8195,94,5900,268
8196,65,3100,553
8197,75,700,976
8198,85,100,532
8199,53,7300,382
8200,61,1100,961
8201,40,9900,548
8202,17,4200,138
8203,24,7600,53
8204,99,9100,668
8205,26,200,367
8206,88,500,668
8207,5,6500,187
8208,29,6500,216
8209,62,8400,12
8210,23,6800,40
8211,50,1500,602
8212,80,700,958
8213,46,7000,44
8214,3,10000,257
8215,75,5300,533
8216,56,8000,338
8217,81,1000,918
8218,70,7400,376
8219,30,5300,715
8220,45,5100,988
8221,75,1300,464
8222,94,6200,705
8223,78,1600,291
8224,47,6200,352
8225,77,700,413
8226,51,2400,41
8227,31,1600,920
8228,21,1100,327
8229,56,700,559
8230,25,6400,95
8231,44,6600,301
